Speed,SteerAngle,YawRate,TurnRadius,GearPos
16.563826,0.750000,-0.232172,-4109.642578,3
16.595078,0.750000,-0.354361,-4100.182129,3
16.595078,0.750000,-0.354361,-3341.658203,3
16.610704,0.750000,-0.354361,-3024.111572,3
16.626329,0.750000,-0.354361,-2867.983398,3
16.626329,0.750000,-0.354361,-2788.870850,3
16.626329,0.750000,-0.354361,-2744.486328,3
16.626329,0.750000,-0.354361,-2722.460938,3
16.641956,0.750000,-0.354361,-2708.700439,3
16.641956,0.750000,-0.354361,-2700.958008,3
16.657583,0.750000,-0.354361,-2699.115234,3
16.641956,0.750000,-0.232172,-2696.639404,3
16.626329,0.750000,-0.232172,-3162.106445,3
16.641956,0.750000,-0.232172,-3513.919922,3
16.626329,0.750000,-0.232172,-3751.921875,3
16.641956,0.687500,-0.232172,-3895.650146,3
16.641956,0.687500,-0.354361,-3263.256104,3
16.610704,0.562500,-0.354361,-2985.516113,3
16.626329,0.562500,-0.232172,-3384.237793,3
16.610704,0.500000,-0.354361,-3040.848877,3
16.626329,0.375000,-0.354361,-2879.102295,3
16.610704,0.250000,-0.232172,-3302.184326,3
16.579451,0.187500,-0.232172,-3597.934082,3
16.610704,0.062500,-0.109983,-4820.256836,3
16.610704,-0.125000,-0.109983,-5955.066895,3
16.595078,-0.250000,-0.109983,-6886.995117,3
16.595078,-0.312500,-0.109983,-7545.857910,3
16.595078,-0.500000,-0.109983,-7976.629883,3
16.595078,-0.500000,0.012206,-15213.694336,3
16.548199,-0.625000,0.134395,15170.717773,3
16.595078,-0.750000,0.134395,10163.960938,3
16.579451,-0.750000,0.134395,8544.395508,3
16.548199,-0.812500,0.134395,7824.176270,3
16.563826,-1.000000,0.256584,5284.935059,3
16.579451,-1.125000,0.256584,5928.229004,3
16.579451,-1.312500,0.378773,3730.537109,3
16.563826,-1.437500,0.378773,3080.962402,3
16.532572,-1.437500,0.378773,2808.273926,3
16.563826,-1.500000,0.378773,2666.508057,3
16.532572,-1.750000,0.256584,3025.070068,3
16.501320,-1.812500,0.378773,2769.716553,3
16.516947,-2.000000,0.378773,2647.487061,3
16.516947,-2.125000,0.378773,2581.265625,3
16.501320,-2.437500,0.500962,2227.820068,3
16.516947,-2.625000,0.623151,1854.371460,3
16.501320,-2.812500,0.745340,1547.114746,3
16.501320,-2.812500,0.745340,1413.612305,3
16.516947,-2.937500,0.745340,1348.574951,3
16.501320,-2.937500,0.745340,1312.256836,3
16.516947,-3.000000,0.745340,1294.298340,3
16.516947,-3.125000,0.745340,1283.608887,3
16.485693,-3.250000,0.623151,1373.847046,3
16.470068,-3.437500,0.745340,1324.041138,3
16.470068,-3.500000,0.867529,1211.097290,3
16.470068,-3.500000,0.867529,1152.771240,3
16.454441,-3.750000,0.867529,1123.037720,3
16.423189,-3.750000,0.867529,1105.691284,3
16.470068,-3.812500,0.989718,1099.708008,3
16.454441,-3.812500,0.989718,1030.838013,3
16.470068,-3.937500,0.989718,996.663696,3
16.454441,-3.937500,0.989718,976.743835,3
16.454441,-3.937500,0.989718,966.232178,3
16.454441,-3.937500,0.867529,1014.511780,3
16.423189,-4.000000,0.989718,985.147888,3
16.454441,-4.000000,1.111907,971.948486,3
16.438814,-4.000000,1.111907,962.638306,3
16.423189,-4.000000,1.111907,908.626404,3
16.470068,-4.000000,0.989718,927.116577,3
16.423189,-4.125000,0.867529,988.083313,3
16.438814,-4.125000,0.989718,972.661743,3
16.485693,-4.250000,1.111907,917.028442,3
16.454441,-4.250000,0.989718,928.245117,3
16.454441,-4.250000,0.989718,940.084045,3
16.423189,-4.312500,1.111907,896.540405,3
16.423189,-4.312500,1.111907,874.301880,3
16.423189,-4.312500,1.111907,862.891663,3
16.470068,-4.312500,1.111907,857.669006,3
16.470068,-4.312500,1.111907,853.801392,3
16.470068,-4.312500,1.111907,851.610107,3
16.501320,-4.312500,1.111907,851.976563,3
16.470068,-4.312500,1.111907,849.654846,3
16.516947,-4.312500,1.234097,812.444946,3
16.516947,-4.312500,1.234097,792.596802,3
16.516947,-4.437500,1.234097,781.312561,3
16.516947,-4.437500,1.234097,776.484192,3
16.516947,-4.437500,1.234097,739.775391,3
16.532572,-4.437500,1.111907,784.687012,3
16.516947,-4.437500,1.111907,812.300659,3
16.501320,-4.437500,1.111907,827.317017,3
16.548199,-4.437500,1.111907,839.456604,3
16.532572,-4.437500,1.234097,806.502014,3
16.548199,-4.500000,1.234097,790.002930,3
16.563826,-4.750000,1.234097,781.236389,3
16.579451,-4.750000,1.234097,776.655823,3
16.579451,-4.812500,1.356286,740.455688,3
16.532572,-4.812500,1.356286,752.927734,3
16.579451,-4.812500,1.356286,729.706055,3
16.595078,-4.812500,1.356286,716.768433,3
16.595078,-4.812500,1.356286,710.280762,3
16.610704,-4.937500,1.600664,680.252380,3
16.641956,-4.937500,1.478475,665.200745,3
16.641956,-4.937500,1.478475,656.891235,3
16.657583,-5.000000,1.600664,629.186584,3
16.641956,-5.000000,1.478475,635.571838,3
16.735714,-5.125000,1.356286,642.011292,3
16.704460,-5.312500,1.600664,641.909912,3
16.704460,-5.437500,1.600664,623.338989,3
16.673208,-5.500000,1.600664,611.495178,3
16.720087,-5.625000,1.600664,606.422485,3
16.704460,-5.812500,1.722853,602.961243,3
16.704460,-6.000000,1.722853,581.123352,3
16.751339,-6.125000,1.722853,570.261658,3
16.704460,-6.125000,1.722853,563.484009,3
16.735714,-6.312500,1.967231,528.220581,3
16.751339,-6.312500,1.967231,510.148376,3
16.766966,-6.312500,1.845042,513.994324,3
16.782593,-6.312500,1.967231,503.486481,3
16.798218,-6.312500,1.967231,496.985291,3
16.813845,-6.312500,1.967231,494.303589,3
16.798218,-6.250000,1.845042,506.557922,3
16.829472,-6.250000,1.845042,513.454407,3
16.813845,-6.125000,1.845042,516.939941,3
16.813845,-6.000000,1.845042,519.200684,3
16.829472,-5.812500,1.722853,536.429016,3
16.829472,-5.500000,1.722853,546.347839,3
16.829472,-4.812500,1.845042,552.099426,3
16.829472,-4.437500,1.722853,555.393616,3
16.829472,-3.937500,1.600664,574.445129,3
16.845097,-3.812500,1.478475,606.914368,3
16.829472,-3.750000,1.234097,672.074524,3
16.860723,-3.750000,1.234097,717.182678,3
16.860723,-3.750000,1.234097,744.474915,3
16.891975,-3.750000,1.111907,795.726868,3
16.891975,-3.812500,1.111907,826.805786,3
16.860723,-3.812500,1.111907,845.367065,3
16.891975,-3.812500,1.234097,856.171997,3
16.860723,-3.812500,0.989718,903.783386,3
16.876350,-3.937500,1.111907,934.932007,3
16.860723,-4.000000,1.111907,904.384888,3
16.876350,-4.125000,1.111907,886.058533,3
16.907602,-4.125000,1.111907,882.242493,3
16.891975,-4.437500,1.478475,794.342346,3
16.829472,-4.750000,1.356286,756.787781,3
16.845097,-5.000000,1.111907,802.122375,3
16.907602,-5.250000,1.234097,793.977417,3
16.891975,-5.312500,1.478475,756.745361,3
16.860723,-5.312500,1.600664,680.833130,3
16.876350,-5.437500,1.600664,623.618774,3
16.845097,-5.500000,1.600664,613.487000,3
16.860723,-6.000000,1.600664,630.073792,3
16.845097,-6.312500,1.600664,617.946594,3
16.829472,-7.000000,1.722853,590.266052,3
16.845097,-7.437500,1.845042,559.476440,3
16.798218,-7.937500,2.089420,510.889709,3
16.813845,-8.250000,2.211609,488.139618,3
16.766966,-8.250000,2.333798,463.325836,3
16.798218,-8.312500,2.578176,419.260315,3
16.766966,-8.312500,2.700365,389.340302,3
16.782593,-8.312500,2.578176,381.841522,3
16.829472,-8.312500,2.578176,370.856781,3
16.798218,-8.437500,2.700365,364.239044,3
16.813845,-8.500000,2.578176,368.490204,3
16.813845,-8.500000,2.578176,370.732910,3
16.813845,-8.625000,2.578176,372.009216,3
16.798218,-8.625000,2.455986,372.385651,3
16.766966,-8.625000,2.578176,372.100098,3
16.782593,-8.625000,2.578176,372.677612,3
16.766966,-8.625000,2.822554,357.706787,3
16.766966,-8.625000,2.700365,356.860352,3
16.751339,-8.625000,2.578176,356.716064,3
16.766966,-8.625000,2.578176,363.278839,3
16.798218,-8.625000,2.700365,360.303833,3
16.766966,-8.625000,2.700365,358.127838,3
16.798218,-8.625000,2.700365,357.761017,3
16.751339,-8.625000,2.700365,356.516571,3
16.751339,-8.625000,2.578176,355.858765,3
16.766966,-8.625000,2.455986,370.617981,3
16.766966,-8.625000,2.578176,371.144165,3
16.798218,-8.625000,2.700365,365.147949,3
16.766966,-8.500000,2.700365,360.629395,3
16.798218,-8.500000,2.700365,359.162140,3
16.766966,-8.500000,2.700365,357.634521,3
16.766966,-8.500000,2.700365,356.632568,3
16.782593,-8.437500,2.578176,363.768341,3
16.751339,-8.437500,2.455986,367.378296,3
16.798218,-8.437500,2.578176,370.338348,3
16.782593,-8.437500,2.578176,371.287567,3
16.813845,-8.125000,2.700365,364.514771,3
16.813845,-7.937500,2.578176,368.844513,3
16.798218,-7.500000,2.455986,377.989746,3
16.813845,-7.250000,2.333798,392.854309,3
16.798218,-6.812500,2.211609,410.033356,3
16.829472,-6.750000,2.211609,421.436859,3
16.813845,-6.437500,2.211609,427.276550,3
16.798218,-6.250000,1.967231,440.553558,3
16.845097,-6.125000,1.845042,473.319427,3
16.782593,-6.125000,1.845042,492.505554,3
16.845097,-6.125000,1.845042,506.515533,3
16.813845,-6.125000,1.845042,512.676025,3
16.845097,-6.250000,1.845042,516.767212,3
16.829472,-6.312500,1.722853,534.963989,3
16.813845,-6.312500,1.845042,528.047791,3
16.829472,-6.437500,1.967231,511.593018,3
16.798218,-6.437500,1.967231,501.097137,3
16.845097,-6.437500,1.845042,496.326355,3
16.813845,-6.437500,1.722853,522.930847,3
16.813845,-6.437500,1.967231,507.387054,3
16.766966,-6.437500,2.089420,483.902832,3
16.673208,-6.437500,1.845042,496.942444,3
16.688835,-6.312500,1.722853,520.863159,3
16.688835,-6.312500,1.722853,535.151550,3
16.751339,-6.125000,1.722853,543.595154,3
16.766966,-5.812500,1.967231,519.384949,3
16.860723,-5.437500,1.967231,508.171478,3
16.891975,-5.437500,1.845042,500.098175,3
16.876350,-5.500000,1.722853,525.206482,3
16.891975,-5.625000,1.722853,541.196716,3
16.798218,-5.750000,1.845042,532.326599,3
16.766966,-5.750000,1.722853,541.598145,3
16.735714,-5.750000,1.478475,565.092468,3
16.720087,-5.750000,1.356286,618.139893,3
16.720087,-5.750000,1.356286,680.881775,3
16.923229,-5.750000,1.600664,648.651489,3
16.798218,-5.812500,1.845042,584.201599,3
16.970108,-5.812500,1.845042,543.812866,3
16.891975,-6.500000,1.722853,547.510254,3
16.813845,-7.125000,1.722853,552.542542,3
16.720087,-7.312500,1.967231,523.723633,3
16.813845,-7.437500,1.967231,508.066376,3
16.798218,-7.437500,1.967231,498.977966,3
16.766966,-7.437500,2.089420,480.884552,3
16.798218,-7.437500,2.089420,472.768616,3
16.782593,-7.500000,2.211609,454.980011,3
16.845097,-7.750000,2.211609,447.596771,3
16.813845,-7.812500,2.333798,432.064056,3
16.845097,-7.812500,2.211609,433.550812,3
16.845097,-7.812500,2.211609,435.025818,3
16.845097,-8.000000,2.211609,424.994690,3
16.876350,-8.125000,2.455986,411.341644,3
16.845097,-8.250000,2.455986,411.879578,3
16.829472,-8.312500,2.578176,394.249634,3
16.813845,-8.500000,2.455986,394.269226,3
16.845097,-8.625000,2.455986,393.504639,3
16.860723,-8.812500,2.455986,393.644867,3
16.845097,-8.812500,2.455986,393.883118,3
16.907602,-8.937500,2.700365,377.378815,3
16.860723,-8.937500,2.822554,361.000641,3
16.845097,-8.937500,2.700365,359.907959,3
16.876350,-8.937500,2.578176,366.384247,3
16.845097,-8.812500,2.578176,369.439667,3
16.891975,-8.750000,2.700365,365.095032,3
16.860723,-8.500000,2.700365,361.809662,3
16.876350,-8.312500,2.700365,360.172516,3
16.860723,-7.812500,2.700365,358.926178,3
16.845097,-7.312500,2.578176,358.414429,3
16.891975,-6.437500,2.455986,366.050049,3
16.845097,-5.937500,2.211609,393.127625,3
16.907602,-5.625000,2.089420,421.315735,3
16.907602,-5.625000,1.967231,450.282135,3
16.923229,-5.750000,1.845042,466.498535,3
16.876350,-5.812500,1.722853,503.992004,3
16.860723,-6.000000,1.722853,512.593506,3
16.923229,-6.437500,1.722853,534.333008,3
16.845097,-6.812500,1.845042,528.010010,3
16.876350,-7.000000,1.967231,511.924774,3
16.876350,-7.125000,1.967231,502.801453,3
16.860723,-7.125000,2.089420,484.041290,3
16.891975,-7.125000,2.089420,476.050659,3
16.782593,-7.125000,2.211609,455.087402,3
16.860723,-7.125000,2.211609,448.472809,3
16.798218,-7.125000,2.089420,452.501404,3
16.829472,-7.125000,2.089420,456.019043,3
16.813845,-7.125000,2.089420,458.454895,3
16.813845,-7.000000,2.211609,448.198425,3
16.845097,-7.000000,2.211609,443.431183,3
16.751339,-7.000000,2.089420,450.906647,3
16.860723,-7.000000,2.211609,445.095764,3
16.782593,-7.000000,2.089420,440.220001,3
16.798218,-7.000000,1.967231,460.084900,3
16.798218,-7.000000,1.967231,472.366608,3
16.735714,-7.000000,2.089420,465.463348,3
16.766966,-7.000000,2.089420,463.893707,3
16.720087,-7.000000,2.089420,460.570465,3
16.735714,-7.000000,2.211609,448.666901,3
16.704460,-7.000000,2.089420,453.501038,3
